date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:10:16	2042/2042	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:55d8a4e8d7cc300b32248c7e5853a496%22	https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top.oembed	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:16%20GMT	http://rokiovertime.com/cdn/shop/products/Sef67352683014e2d8c223603bc7be0afv.jpg?v=1674110388&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sef67352683014e2d8c223603bc7be0afv0d44.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:18%20GMT	http://rokiovertime.com/cdn/shop/products/Sd7d5c4eebe2246479b3f7c7d984776edr.jpg?v=1686893156&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sd7d5c4eebe2246479b3f7c7d984776edr4f28.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:17	125071/125071	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:17%20GMT	https://rokiovertime.com/cdn/shop/products/Sef67352683014e2d8c223603bc7be0afv.jpg?v=1674110388&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sef67352683014e2d8c223603bc7be0afv0d44.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:18%20GMT	http://rokiovertime.com/cdn/shop/products/Se1ca261175494bb0a3c51b15e8ee6e114.jpg?v=1686893156&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Se1ca261175494bb0a3c51b15e8ee6e1144f28.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:19	77650/77650	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:18%20GMT	https://rokiovertime.com/cdn/shop/products/Sd7d5c4eebe2246479b3f7c7d984776edr.jpg?v=1686893156&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sd7d5c4eebe2246479b3f7c7d984776edr4f28.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:20%20GMT	http://rokiovertime.com/cdn/shop/products/Sc1990ce1a2634d29adac40fed0047923G.jpg?v=1674110395&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sc1990ce1a2634d29adac40fed0047923Gb7a3.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:21	163350/163350	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:20%20GMT	https://rokiovertime.com/cdn/shop/products/Se1ca261175494bb0a3c51b15e8ee6e114.jpg?v=1686893156&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Se1ca261175494bb0a3c51b15e8ee6e1144f28.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:22%20GMT	http://rokiovertime.com/cdn/shop/products/S8ccc91024e8749ab9673e222bac4ac8aF.jpg?v=1674110397&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/S8ccc91024e8749ab9673e222bac4ac8aF36bb.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:22	134039/134039	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:22%20GMT	https://rokiovertime.com/cdn/shop/products/Sc1990ce1a2634d29adac40fed0047923G.jpg?v=1674110395&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sc1990ce1a2634d29adac40fed0047923Gb7a3.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:24%20GMT	http://rokiovertime.com/cdn/shop/products/S890e8e30b1334a33a005d877b373bc0bX.jpg?v=1674110399&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/S890e8e30b1334a33a005d877b373bc0bXf64c.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:25	177641/177641	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:24%20GMT	https://rokiovertime.com/cdn/shop/products/S8ccc91024e8749ab9673e222bac4ac8aF.jpg?v=1674110397&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/S8ccc91024e8749ab9673e222bac4ac8aF36bb.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:26%20GMT	http://rokiovertime.com/cdn/shop/products/Sef67352683014e2d8c223603bc7be0afv.jpg?v=1674110388&width=416	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sef67352683014e2d8c223603bc7be0afv1a23.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:27	158062/158062	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:26%20GMT	https://rokiovertime.com/cdn/shop/products/S890e8e30b1334a33a005d877b373bc0bX.jpg?v=1674110399&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/S890e8e30b1334a33a005d877b373bc0bXf64c.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:29	36584/36584	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:27%20GMT	https://rokiovertime.com/cdn/shop/products/Sef67352683014e2d8c223603bc7be0afv.jpg?v=1674110388&width=416	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sef67352683014e2d8c223603bc7be0afv1a23.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:28%20GMT	http://rokiovertime.com/cdn/shop/products/Sd7d5c4eebe2246479b3f7c7d984776edr.jpg?v=1686893156&width=416	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sd7d5c4eebe2246479b3f7c7d984776edr8103.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:29	26303/26303	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:30%20GMT	https://rokiovertime.com/cdn/shop/products/Sd7d5c4eebe2246479b3f7c7d984776edr.jpg?v=1686893156&width=416	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sd7d5c4eebe2246479b3f7c7d984776edr8103.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:30%20GMT	http://rokiovertime.com/cdn/shop/products/Se1ca261175494bb0a3c51b15e8ee6e114.jpg?v=1686893156&width=416	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Se1ca261175494bb0a3c51b15e8ee6e1148103.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:30	26021/26021	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:30%20GMT	https://rokiovertime.com/cdn/shop/products/Se1ca261175494bb0a3c51b15e8ee6e114.jpg?v=1686893156&width=416	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Se1ca261175494bb0a3c51b15e8ee6e1148103.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:30%20GMT	http://rokiovertime.com/cdn/shop/products/Sc1990ce1a2634d29adac40fed0047923G.jpg?v=1674110395&width=416	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sc1990ce1a2634d29adac40fed0047923Gc163.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:31	24929/24929	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:32%20GMT	https://rokiovertime.com/cdn/shop/products/Sc1990ce1a2634d29adac40fed0047923G.jpg?v=1674110395&width=416	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sc1990ce1a2634d29adac40fed0047923Gc163.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:32%20GMT	http://rokiovertime.com/cdn/shop/products/S8ccc91024e8749ab9673e222bac4ac8aF.jpg?v=1674110397&width=416	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/S8ccc91024e8749ab9673e222bac4ac8aF6925.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:33	31609/31609	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:33%20GMT	https://rokiovertime.com/cdn/shop/products/S8ccc91024e8749ab9673e222bac4ac8aF.jpg?v=1674110397&width=416	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/S8ccc91024e8749ab9673e222bac4ac8aF6925.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:33%20GMT	http://rokiovertime.com/cdn/shop/products/S890e8e30b1334a33a005d877b373bc0bX.jpg?v=1674110399&width=416	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/S890e8e30b1334a33a005d877b373bc0bX104c.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:33	30408/30408	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:34%20GMT	https://rokiovertime.com/cdn/shop/products/S890e8e30b1334a33a005d877b373bc0bX.jpg?v=1674110399&width=416	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/S890e8e30b1334a33a005d877b373bc0bX104c.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:35%20GMT	http://rokiovertime.com/cdn/shop/products/Sef67352683014e2d8c223603bc7be0afv.jpg?v=1674110388&width=1445	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sef67352683014e2d8c223603bc7be0afv16e6.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:34	49297/49297	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Oct%202023%2013:10:35%20GMT	https://cdn.shopify.com/s/files/1/0688/4311/0694/files/Rock_Lee_Acid_Wash_480x480.png?v=1687786102	D:/proyecto1/RokiOvertime/RokiOvertime/cdn.shopify.com/s/files/1/0688/4311/0694/files/Rock_Lee_Acid_Wash_480x480fda6.png	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:36%20GMT	http://rokiovertime.com/cdn/shop/products/Sd7d5c4eebe2246479b3f7c7d984776edr.jpg?v=1686893156&width=1445	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sd7d5c4eebe2246479b3f7c7d984776edrc8d8.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:36	125071/125071	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:35%20GMT	https://rokiovertime.com/cdn/shop/products/Sef67352683014e2d8c223603bc7be0afv.jpg?v=1674110388&width=1445	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sef67352683014e2d8c223603bc7be0afv16e6.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:37%20GMT	http://rokiovertime.com/cdn/shop/products/Se1ca261175494bb0a3c51b15e8ee6e114.jpg?v=1686893156&width=1445	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Se1ca261175494bb0a3c51b15e8ee6e114c8d8.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:38	77650/77650	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:37%20GMT	https://rokiovertime.com/cdn/shop/products/Sd7d5c4eebe2246479b3f7c7d984776edr.jpg?v=1686893156&width=1445	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sd7d5c4eebe2246479b3f7c7d984776edrc8d8.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:39%20GMT	http://rokiovertime.com/cdn/shop/products/Sc1990ce1a2634d29adac40fed0047923G.jpg?v=1674110395&width=1445	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sc1990ce1a2634d29adac40fed0047923Gda03.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:39	163350/163350	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:39%20GMT	https://rokiovertime.com/cdn/shop/products/Se1ca261175494bb0a3c51b15e8ee6e114.jpg?v=1686893156&width=1445	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Se1ca261175494bb0a3c51b15e8ee6e114c8d8.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:40%20GMT	http://rokiovertime.com/cdn/shop/products/S8ccc91024e8749ab9673e222bac4ac8aF.jpg?v=1674110397&width=1445	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/S8ccc91024e8749ab9673e222bac4ac8aF2e68.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:41	134039/134039	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:40%20GMT	https://rokiovertime.com/cdn/shop/products/Sc1990ce1a2634d29adac40fed0047923G.jpg?v=1674110395&width=1445	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sc1990ce1a2634d29adac40fed0047923Gda03.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:42%20GMT	http://rokiovertime.com/cdn/shop/products/S890e8e30b1334a33a005d877b373bc0bX.jpg?v=1674110399&width=1445	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/S890e8e30b1334a33a005d877b373bc0bX727f.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:43	177641/177641	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:42%20GMT	https://rokiovertime.com/cdn/shop/products/S8ccc91024e8749ab9673e222bac4ac8aF.jpg?v=1674110397&width=1445	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/S8ccc91024e8749ab9673e222bac4ac8aF2e68.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:43	158062/158062	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:44%20GMT	https://rokiovertime.com/cdn/shop/products/S890e8e30b1334a33a005d877b373bc0bX.jpg?v=1674110399&width=1445	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/S890e8e30b1334a33a005d877b373bc0bX727f.jpg	(from https://rokiovertime.com/es-espanol/products/2022-men-hip-hop-black-washed-t-shirt-streetwear-japan-anime-print-t-shirt-harajuku-cotton-casual-tshirt-summer-short-sleeve-top)
08:10:45	2119/2119	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:4f8e185f86cd7dd2b79aa66b5c6097ac%22	https://rokiovertime.com/es-espanol/products/shenron-acid-wash.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-espanol/products/shenron-acid-wash.oembed	(from https://rokiovertime.com/es-espanol/products/shenron-acid-wash)
08:10:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:44%20GMT	http://rokiovertime.com/cdn/shop/products/Sce8125aa79b34255885804637917cc787.jpg?v=1687447137&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sce8125aa79b34255885804637917cc7874e2d.jpg	(from https://rokiovertime.com/es-espanol/products/shenron-acid-wash)
08:10:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:46%20GMT	http://rokiovertime.com/cdn/shop/files/S58a4f27510a443f4ae71da6da3138bb04.jpg?v=1687532260&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/files/S58a4f27510a443f4ae71da6da3138bb04f943.jpg	(from https://rokiovertime.com/es-espanol/products/shenron-acid-wash)
08:10:45	175833/175833	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:46%20GMT	https://rokiovertime.com/cdn/shop/products/Sce8125aa79b34255885804637917cc787.jpg?v=1687447137&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/products/Sce8125aa79b34255885804637917cc7874e2d.jpg	(from https://rokiovertime.com/es-espanol/products/shenron-acid-wash)
08:10:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:47%20GMT	http://rokiovertime.com/cdn/shop/files/S58f630ce970046f5a46270f4419d264ea.jpg?v=1687532260&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/files/S58f630ce970046f5a46270f4419d264eaf943.jpg	(from https://rokiovertime.com/es-espanol/products/shenron-acid-wash)
08:10:47	106500/106500	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:47%20GMT	https://rokiovertime.com/cdn/shop/files/S58a4f27510a443f4ae71da6da3138bb04.jpg?v=1687532260&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/files/S58a4f27510a443f4ae71da6da3138bb04f943.jpg	(from https://rokiovertime.com/es-espanol/products/shenron-acid-wash)
08:10:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:48%20GMT	http://rokiovertime.com/cdn/shop/files/S3a08edf2330e4f1e95ea5a27372fa0b9T.jpg?v=1687532260&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/files/S3a08edf2330e4f1e95ea5a27372fa0b9Tf943.jpg	(from https://rokiovertime.com/es-espanol/products/shenron-acid-wash)
08:10:49	163350/163350	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:48%20GMT	https://rokiovertime.com/cdn/shop/files/S58f630ce970046f5a46270f4419d264ea.jpg?v=1687532260&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/files/S58f630ce970046f5a46270f4419d264eaf943.jpg	(from https://rokiovertime.com/es-espanol/products/shenron-acid-wash)
08:10:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:50%20GMT	http://rokiovertime.com/cdn/shop/files/S00786b50fadf4d8498cbd21cc6e07719w.jpg?v=1687532260&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/files/S00786b50fadf4d8498cbd21cc6e07719wf943.jpg	(from https://rokiovertime.com/es-espanol/products/shenron-acid-wash)
08:10:51	164122/164122	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:50%20GMT	https://rokiovertime.com/cdn/shop/files/S3a08edf2330e4f1e95ea5a27372fa0b9T.jpg?v=1687532260&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/files/S3a08edf2330e4f1e95ea5a27372fa0b9Tf943.jpg	(from https://rokiovertime.com/es-espanol/products/shenron-acid-wash)
08:10:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2003%20Oct%202023%2013:10:52%20GMT	http://rokiovertime.com/cdn/shop/files/S2954ff130a2149d28fb6c6c8e871113eZ.jpg?v=1687532260&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/files/S2954ff130a2149d28fb6c6c8e871113eZf943.jpg	(from https://rokiovertime.com/es-espanol/products/shenron-acid-wash)
08:10:53	177641/177641	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Oct%202023%2013:10:52%20GMT	https://rokiovertime.com/cdn/shop/files/S00786b50fadf4d8498cbd21cc6e07719w.jpg?v=1687532260&width=1946	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/cdn/shop/files/S00786b50fadf4d8498cbd21cc6e07719wf943.jpg	(from https://rokiovertime.com/es-espanol/products/shenron-acid-wash)
